EVENT_ID,BEGIN_DATE,BEGIN_TIME,BEGIN_LAT,BEGIN_LON,
5556354,6/7/1996,220,32.23,-97.75,
5556355,6/7/1996,220,31.9,-98.62,
5556357,6/7/1996,226,31.98,-98.03,
5556356,6/7/1996,230,31.9,-98.62,
5556358,6/7/1996,400,31.65,-97.32,
5550922,6/7/1996,1110,33.28,-94.98,
5580481,6/10/1996,2115,34.82,-102.4,
5579781,6/11/1996,1735,33.32,-100.03,
5580483,6/11/1996,1950,35.27,-102.43,
5580485,6/11/1996,2005,35.25,-102.43,
5580490,6/11/1996,2110,34.75,-101.85,
5579795,6/11/1996,2128,34.27,-102.3,
5556365,6/12/1996,1523,32.68,-97.45,
5556366,6/12/1996,1545,32.93,-97.25,
5556368,6/12/1996,1607,32.58,-97.37,
5556369,6/12/1996,1607,32.53,-97.42,
5556370,6/12/1996,1630,32.93,-96.9,
5556371,6/12/1996,1700,33.75,-96.67,
5556374,6/12/1996,1710,33.02,-96.72,
5556375,6/12/1996,1740,33.58,-96.23,
5556377,6/12/1996,1755,33.63,-96.18,
5556382,6/12/1996,1815,33.83,-95.6,
5556383,6/12/1996,1816,33.65,-95.53,
5556384,6/12/1996,1820,33.62,-95.72,
5556546,6/12/1996,1839,33.43,-95.67,
5556548,6/12/1996,1908,33.33,-95.6,
5556547,6/12/1996,1917,33.48,-95.77,
5556544,6/12/1996,1947,33.67,-95.38,
5556378,6/12/1996,2210,33.58,-95.92,
5550924,6/12/1996,2215,31.93,-94.25,
5556550,6/13/1996,1450,32.58,-96.95,
5556552,6/13/1996,1450,32.75,-97.35,
5550925,6/13/1996,1500,31.8,-95.12,
5556553,6/13/1996,1503,32.9,-97.42,
5560638,6/13/1996,1520,29.73,-95.37,
5556554,6/13/1996,1520,32.75,-97.35,
5556555,6/13/1996,1530,32.75,-97.35,
5556556,6/13/1996,1553,32.58,-97.32,
5556551,6/13/1996,1611,32.77,-96.78,
5579577,6/13/1996,1615, , ,
5549982,6/13/1996,1620,29.1,-97.28,
5556558,6/13/1996,1631,32.23,-97.75,
5552303,6/13/1996,1645,30.4,-94.43,
5565317,6/13/1996,1715,33.9,-98.5,
5556561,6/14/1996,1515,32.48,-96.98,
5577158,6/14/1996,1515,31.58,-102.9,
5556562,6/14/1996,1605,32.95,-96.9,
5556563,6/14/1996,1606,32.77,-96.78,
5556565,6/14/1996,1635,32.97,-96.83,
5556567,6/14/1996,1735,32.1,-96.47,
5556569,6/15/1996,1451,32.73,-96.28,
5556570,6/15/1996,1514,32.92,-96.63,
5556571,6/15/1996,1515,32.92,-96.63,
5560642,6/15/1996,1535,29.9,-95.37,
5556573,6/15/1996,1542,32.77,-96.78,
5556574,6/15/1996,1555,32.92,-96.63,
5556576,6/15/1996,1610,33.02,-96.72,
5556577,6/15/1996,1631,33.02,-96.72,
5556578,6/16/1996,1536,33.18,-95.33,
5579799,6/16/1996,1614,33.7,-102.53,
5580705,6/16/1996,1805,35.22,-100.25,
5577157,6/16/1996,1900,31.37,-103.48,
5579800,6/16/1996,2030,34.43,-100.3,
5552347,6/17/1996,1410,32.42,-99.85,
5556586,6/17/1996,1545,33.57,-96.5,
5552347,6/17/1996,1410,32.42,-99.85,
5556586,6/17/1996,1545,33.57,-96.5,
5556587,6/17/1996,1600,33.45,-96.75,
5556750,6/17/1996,1655,33.2,-96.62,
5556751,6/17/1996,1700,33.58,-96.1,
5556752,6/17/1996,1700,33.6,-95.92,
5556580,6/17/1996,1715,32.95,-96.9,
5556753,6/17/1996,1730,32.73,-97.12,
5556582,6/17/1996,1806,32.95,-96.72,
5556583,6/17/1996,1825,32.92,-96.63,
5556754,6/17/1996,1835,32.73,-97.12,
5556584,6/17/1996,1836,32.75,-96.98,
5556755,6/17/1996,1852,32.83,-96.45,
5580673,6/17/1996,2100,35.85,-101.45,
5550926,6/18/1996,1340,31.67,-94.88,
5556756,6/18/1996,1445,31.42,-97.52,
5550929,6/18/1996,1530,32.4,-95.3,
5580676,6/18/1996,1630,35.7,-101.38,
5560643,6/18/1996,1630,30.6,-94.95,
5550930,6/18/1996,1720,32.78,-95.62,
5579801,6/18/1996,1830,34.43,-100.3,
5565310,6/18/1996,1925,34.25,-99.5,
5560647,6/18/1996,1945,29.73,-95.37,
5565309,6/18/1996,1950,34.15,-99.28,
5565516,6/18/1996,2000,34.03,-98.92,
5560648,6/18/1996,2005,29.73,-95.37,
5565156,6/18/1996,2010,34.13,-99.13,
5560645,6/18/1996,2010,29.67,-94.83,
5550932,6/20/1996,200,31.72,-94.18,
5550933,6/20/1996,210,31.7,-94.08,
5550936,6/20/1996,350,31.93,-94.17,
5560649,6/20/1996,1057,29.93,-95.38,
5560652,6/20/1996,1545,29.73,-95.37,
5560656,6/20/1996,1600,29.73,-95.37,
5560653,6/20/1996,1622,29.98,-95.35,
5560654,6/20/1996,1706,29.52,-95.72,
5560655,6/20/1996,1708,29.43,-95.78,
5560658,6/20/1996,1745,29.3,-96.03,
5560659,6/20/1996,1820,29.22,-96.03,
5561708,6/20/1996,2050,28.52,-97.68,
5560812,6/23/1996,1106,29.47,-94.98,
5560813,6/23/1996,1323,29.47,-94.98,
5580690,6/24/1996,1555,36.02,-101.45,
5580697,6/24/1996,1725,35.63,-102,
5580694,6/24/1996,1729,35.63,-101.97,
5580700,6/24/1996,2040,35.88,-102.4,
5579805,6/25/1996,1840,34.1,-101.43,
5576681,6/27/1996,1430,31.78,-103.2,
5552311,6/29/1996,1657,31.35,-100.5,
5574824,7/2/1996,1545,34.1,-98.57,
5574994,7/2/1996,1600,34.1,-98.57,
5560487,7/4/1996,1410,32.1,-94.87,
5560489,7/4/1996,1415,32.08,-94.72,
5561830,7/4/1996,1417,31.3,-95.42,
5560490,7/4/1996,1432,32.3,-95.3,
5560491,7/4/1996,1433,32.32,-95.27,
5560492,7/4/1996,1435,32.87,-95.17,
5560493,7/4/1996,1442,32.1,-94.48,
5560494,7/4/1996,1444,32.05,-94.43,
5560497,7/4/1996,1450,31.8,-95.1,
5560498,7/4/1996,1452,31.8,-95.3,
5557477,7/4/1996,1500,30.1,-93.73,
5561831,7/4/1996,1530,30.92,-94.83,
5561832,7/4/1996,1645,31.27,-95.45,
5557697,7/4/1996,1700,31.68,-96.5,
5561834,7/4/1996,1740,30.67,-95.1,
5557698,7/4/1996,1820,33.27,-97.25,
5557699,7/4/1996,1840,33.27,-97.25,
5557700,7/8/1996,1630,33.35,-96.67,
5557702,7/8/1996,1728,33.12,-95.38,
5557703,7/8/1996,1740,33.13,-95.6,
5560503,7/8/1996,1743,33.03,-94.75,
5557704,7/8/1996,1758,33.05,-97.55,
5560504,7/8/1996,1805,33.2,-94.03,
5560506,7/8/1996,1807,33,-94.32,
5557706,7/8/1996,1810,33.08,-97.58,
5560505,7/8/1996,1845,32.8,-94.67,
5557709,7/9/1996,1311,32.77,-97.45,
5557861,7/10/1996,2200,32.75,-97.35,
5557863,7/13/1996,1540,33.15,-98.23,
5579407,7/13/1996,1843,34.95,-102.13,
5579408,7/13/1996,1856,35,-102.1,
5579409,7/13/1996,1916,35.18,-102.07,
5577328,7/14/1996,1530,30.02,-104.02,
5577331,7/17/1996,1630,31.05,-104.8,
5579417,7/22/1996,1425,36.5,-101.7,
5579420,7/22/1996,1525,36.4,-100.8,
5579421,7/22/1996,1540,36.4,-100.8,
5579423,7/22/1996,1545,36.4,-100.8,
5579427,7/22/1996,1745,35.87,-102.4,
5579428,7/22/1996,1845,35.25,-102.43,
5579429,7/22/1996,1910,35.45,-102.13,
5579430,7/22/1996,1935,35,-101.93,
5580710,7/22/1996,2020,34.38,-102.1,
5580711,7/22/1996,2045,34.28,-101.9,
5580709,7/22/1996,2118,34.12,-101.77,
5580712,7/22/1996,2147,33.83,-101.85,
5557865,7/23/1996,1225,33.12,-97.18,
5557871,7/23/1996,1255,32.9,-96.23,
5557868,7/23/1996,1320,33.07,-96.92,
5557872,7/23/1996,1320,32.9,-96.13,
5557875,7/23/1996,1400,32.75,-97.35,
5557876,7/23/1996,1400,32.73,-97.12,
5560508,7/23/1996,1424,32.35,-95.3,
5560509,7/23/1996,1450,32.35,-94.65,
5557877,7/23/1996,1500,32.6,-96.75,
5560511,7/23/1996,1506,32.5,-94.57,
5560513,7/23/1996,1600,32.48,-94.73,
5560515,7/23/1996,1605,32.38,-94.88,
5560516,7/23/1996,1615,32.48,-94.07,
5557881,7/23/1996,1730,31.62,-95.58,
5557882,7/23/1996,1830,30.85,-96.92,
5561838,7/23/1996,1937,31.17,-95.27,
5579434,7/23/1996,2243,36.27,-100.98,
5579613,7/23/1996,2330,35.53,-101.03,
5579614,7/23/1996,2334,35.63,-101.78,
5579615,7/23/1996,2357,36.23,-100.27,
5579616,7/24/1996,5,35.8,-100.25,
5579617,7/24/1996,5,35.25,-101.82,
5579618,7/24/1996,15,35.25,-102.43,
5579619,7/24/1996,21,35.45,-102.13,
5579620,7/24/1996,30,34.98,-101.92,
5579621,7/24/1996,50,34.93,-100.9,
5579622,7/24/1996,110,34.88,-100.45,
5580716,7/24/1996,130,34.53,-101.78,
5580713,7/24/1996,130,34.37,-101.05,
5580714,7/24/1996,130,34.55,-100.43,
5580715,7/24/1996,150,34.42,-100.22,
5561839,7/24/1996,1325,29.73,-95.37,
5557883,7/24/1996,1530,32.33,-96.17,
5561841,7/24/1996,1534,31.32,-95.45,
5561840,7/24/1996,1539,30.72,-94.67,
5560519,7/24/1996,1615,32.48,-94.07,
5577337,7/24/1996,1615,29.55,-104.35,
5560664,7/24/1996,1620,32.75,-94.48,
5560665,7/24/1996,1625,33.18,-94.75,
5560666,7/24/1996,1630,33.03,-94.73,
5560667,7/24/1996,1632,33.2,-94.68,
5560669,7/24/1996,1700,32.48,-94.73,
5560670,7/24/1996,1720,32.75,-94.35,
5560672,7/24/1996,1727,32.63,-94.37,
5560673,7/24/1996,1728,33.12,-94.13,
5560674,7/24/1996,1728,33.02,-94.33,
5560675,7/24/1996,1745,32.53,-94.37,
5560662,7/24/1996,1754,31.8,-95.15,
5561843,7/24/1996,1830,30.58,-96.08,
5557884,7/24/1996,2115,31.53,-96.83,
5561846,7/24/1996,2315,30.67,-96.23,
5561680,7/24/1996,2330,30.55,-98.28,
5561682,7/25/1996,1740,29.4,-98.63,
5561684,7/25/1996,1815,29.42,-98.5,
5561685,7/25/1996,1836,29.27,-97.63,
5561686,7/25/1996,1930,28.95,-98.48,
5580890,7/26/1996,1530,33.93,-100.85,
5580891,7/26/1996,1620,33.75,-100.8,
5557888,7/26/1996,1740,33.63,-96.57,
5557889,7/26/1996,1804,32,-95.67,
5557891,7/26/1996,1813,33.33,-95.57,
5557892,7/26/1996,1825,33.27,-95.7,
5557894,7/26/1996,1830,33.25,-95.9,
5557895,7/26/1996,1841,33.67,-95.38,
5557896,7/26/1996,1845,33.65,-95.53,
5557897,7/26/1996,1950,33.2,-98.75,
5557902,7/27/1996,1845,32.77,-96.78,
5558057,7/30/1996,1845,33.18,-96.5,
5559631,7/31/1996,1415,32.13,-99.17,
5568501,8/2/1996,1435,32.62,-97.6,
5568502,8/2/1996,1435,32.5,-97.6,
5568503,8/2/1996,1758,32.42,-95.62,
5569005,8/2/1996,1815,33.62,-99.85,
5579633,8/4/1996,1820,35.73,-101.48,
5579634,8/4/1996,1820,35.73,-101.38,
5569418,8/4/1996,2200,33.45,-99.8,
5569419,8/4/1996,2215,34.32,-99.73,
5568642,8/5/1996,1619,31.48,-100.5,
5564179,8/5/1996,2000,29.5,-100.92,
5566042,8/6/1996,1645,32.38,-94.88,
5579636,8/7/1996,1541,34.98,-101.92,
5579637,8/7/1996,1546,34.98,-101.92,
5579639,8/7/1996,1600,35.2,-101.82,
5579640,8/7/1996,1603,35.3,-101.68,
5579642,8/7/1996,1653,35.35,-101.38,
5579643,8/7/1996,1810,35.43,-100.82,
5579645,8/7/1996,2025,34.87,-100.67,
5576478,8/8/1996,1645,32.67,-102.65,
5568506,8/9/1996,1330,31.8,-97.1,
5566043,8/9/1996,1600,31.25,-93.98,
5565711,8/9/1996,1700,30.78,-94.75,
5565714,8/9/1996,1800,30.33,-95.35,
5569187,8/10/1996,1704,34.1,-98.57,
5565715,8/10/1996,1744,30.03,-95.62,
5569183,8/10/1996,1745,34.07,-98.58,
5565716,8/10/1996,1925,29.73,-95.37,
5565717,8/10/1996,1930,29.73,-95.37,
5565718,8/10/1996,1933,29.73,-95.37,
5569188,8/10/1996,2035,34.15,-99.32,
5565721,8/11/1996,1630,30.32,-95.45,
5569393,8/11/1996,1720,34.23,-99.52,
5569397,8/11/1996,1810,34.1,-98.32,
5569600,8/11/1996,1830,33.5,-99.8,
5569396,8/11/1996,1830,33.42,-99.78,
5568507,8/11/1996,1830,33.82,-97.95,
5569398,8/11/1996,1845,33.58,-99.28,
5568510,8/11/1996,1849,33.63,-97.15,
5568511,8/11/1996,1851,33.63,-97.15,
5568662,8/11/1996,1900,33.38,-96.25,
5568509,8/11/1996,1905,33.57,-97.85,
5568664,8/11/1996,1910,33.45,-96.75,
5568665,8/11/1996,1910,33.65,-96.92,
5568672,8/11/1996,1920,33.37,-98.77,
5568673,8/11/1996,1920,33.37,-98.77,
5568674,8/11/1996,1920,33.38,-99.85,
5568669,8/11/1996,1930,33.22,-97.15,
5568667,8/11/1996,1930,33.22,-97.15,
5568668,8/11/1996,1930,33.22,-97.15,
5568675,8/11/1996,1938,33.18,-99.18,
5568671,8/11/1996,1940,33.07,-96.93,
5568676,8/11/1996,1950,33.02,-96.72,
5568679,8/11/1996,2001,32.95,-96.82,
5568684,8/11/1996,2010,32.78,-98.67,
5568643,8/11/1996,2012,32.73,-99.3,
5568678,8/11/1996,2014,33.02,-96.55,
5568677,8/11/1996,2014,33.17,-96.63,
5568680,8/11/1996,2020,32.77,-96.78,
5568685,8/11/1996,2020,32.75,-98.9,
5568687,8/11/1996,2020,32.72,-98.67,
5568681,8/11/1996,2030,32.77,-96.78,
5568644,8/11/1996,2045,32.48,-99.13,
5565865,8/12/1996,1340,29.78,-95.65,
5565722,8/12/1996,1340,29.73,-95.37,
5565867,8/12/1996,1451,29.73,-95.37,
5567031,8/12/1996,2040,30.13,-94.17,
5565873,8/12/1996,2315,29.4,-94.9,
5564182,8/13/1996,1635,29.08,-99.47,
5568191,8/14/1996,1355,28.82,-96.88,
5564186,8/14/1996,1505,29.9,-97.9,
5564187,8/14/1996,1525,29.9,-97.9,
5568197,8/14/1996,1700,28.33,-98.12,
5568198,8/14/1996,1720,27.88,-98.62,
5564189,8/14/1996,1745,29.03,-98.58,
5564190,8/14/1996,1805,28.87,-98.7,
5565875,8/19/1996,1230,29.88,-95.93,
5565876,8/19/1996,1240,29.58,-95.72,
5565878,8/19/1996,1320,29.67,-95.23,
5565879,8/19/1996,1425,30.15,-95.45,
5579649,8/19/1996,1440,35.17,-101.82,
5564191,8/20/1996,1540,28.8,-98.3,
5564192,8/20/1996,1630,28.95,-98.48,
5564193,8/20/1996,1742,29.05,-99.07,
5568199,8/24/1996,1755,28.25,-97.68,
5566497,8/31/1996,1330,26.23,-97.58,
5566498,8/31/1996,1400,25.92,-97.5,
5565784,8/31/1996,1500,32.77,-97.8,
5565790,8/31/1996,1530,32.07,-97.75,
5564200,8/31/1996,2050,30.43,-98.03,
5577167,9/2/1996,1535,31.53,-103.13,
5577168,9/2/1996,1603,31.85,-103.08,
5577170,9/2/1996,1630,32.48,-102.55,
5566104,9/3/1996,1514,30.93,-95.95,
5566105,9/3/1996,1610,29.35,-95.25,
5563678,9/3/1996,1630,31.28,-99.15,
5577171,9/3/1996,1900,31.95,-102.12,
5571342,9/3/1996,2040,34.17,-99.5,
5571136,9/3/1996,2115,34.15,-99.28,
5571357,9/3/1996,2120,34.13,-99.13,
5563679,9/4/1996,1615,32.58,-99.92,
5564221,9/4/1996,1720,29.43,-98.88,
5563684,9/4/1996,1755,32.07,-100.13,
5577172,9/4/1996,1805,30.93,-102.87,
5577174,9/4/1996,1835,30.88,-102.87,
5563681,9/4/1996,1915,32.33,-100.92,
5564606,9/8/1996,1400,33.4,-95.23,
5563685,9/14/1996,1849,31.12,-101.68,
5564370,9/14/1996,2103,29.45,-101,
5564372,9/14/1996,2130,29.78,-101.2,
5564373,9/14/1996,2145,29.43,-100.97,
5564374,9/14/1996,2200,29.37,-100.9,
5563954,9/14/1996,2300,32.25,-98.47,
5564384,9/15/1996,230,29.35,-99.15,
5564383,9/15/1996,245,29.72,-99.07,
5564385,9/15/1996,408,29.42,-98.5,
5564386,9/15/1996,415,29.5,-98.4,
5564387,9/15/1996,430,29.65,-98.52,
5564388,9/15/1996,445,29.57,-97.95,
5566106,9/15/1996,1050,30.1,-95.62,
5566107,9/15/1996,1055,30.17,-95.45,
5562949,9/15/1996,1130,30.72,-94.42,
5562948,9/15/1996,1130,30.28,-94.52,
5563423,9/16/1996,1730,28.1,-97.83,
5566108,9/17/1996,1450,29.73,-95.37,
5566109,9/17/1996,1610,29.73,-95.37,
5571140,9/18/1996,0,33.55,-99.85,
5563424,9/18/1996,1330,28.53,-97.58,
5564129,9/18/1996,1515,31.12,-97.12,
5564130,9/18/1996,1518,30.93,-97.23,
5564133,9/18/1996,1525,31.03,-97.15,
5563696,9/18/1996,1528,32.45,-99.73,
5564134,9/18/1996,1530,31.03,-97.15,
5563697,9/18/1996,1549,32.42,-99.68,
5563698,9/18/1996,1615,32.45,-99.73,
5563655,9/18/1996,1900,26.9,-99.23,
5566110,9/18/1996,1940,30.72,-95.57,
5566112,9/18/1996,2005,30.92,-96.1,
5566115,9/19/1996,1657,31.22,-94.93,
5564143,9/19/1996,2010,31.13,-97.92,
5564146,9/19/1996,2020,31.1,-97.7,
5564140,9/19/1996,2020,31.07,-97.83,
5564148,9/19/1996,2143,31.38,-97.22,
5564395,9/19/1996,2215,30.75,-98.67,
5564400,9/19/1996,2315,30.63,-97.67,
5564153,9/19/1996,2325,30.85,-97.05,
5564154,9/19/1996,2343,30.92,-96.97,
5564402,9/20/1996,20,30.12,-97.32,
5564405,9/20/1996,100,30.55,-98.28,
5564406,9/20/1996,120,29.88,-97.67,
5563426,9/20/1996,1130,27.75,-98.08,
5563427,9/20/1996,1135,27.75,-98.02,
5563429,9/20/1996,1145,27.8,-97.9,
5563432,9/20/1996,1215,27.52,-97.87,
5564158,9/20/1996,1445,33.87,-95.57,
5564166,9/20/1996,1500,31.32,-97.35,
5564167,9/20/1996,1520,31.38,-97.22,
5564325,9/20/1996,1540,32.02,-97.33,
5564608,9/20/1996,1605,33.83,-95.12,
5564609,9/20/1996,1620,33.75,-95.07,
5564327,9/20/1996,1630,33.78,-96.93,
5564330,9/20/1996,1632,31.98,-98.03,
5564328,9/20/1996,1655,33.78,-96.02,
5564162,9/20/1996,1730,33.58,-95.47,
5564163,9/20/1996,1735,33.58,-95.4,
5564333,9/20/1996,1740,31.47,-98.08,
5564611,9/20/1996,1750,33.47,-95.22,
5564335,9/20/1996,1811,30.85,-96.97,
5564776,9/20/1996,1930,33.18,-94.5,
5566122,9/20/1996,1935,30.17,-96.43,
5564777,9/20/1996,1940,33.18,-94.13,
5566271,9/20/1996,2023,30.17,-96.4,
5564411,9/20/1996,2035,30.55,-97.58,
5566124,9/20/1996,2045,29.95,-96.27,
5564412,9/20/1996,2055,30.28,-97.72,
5564414,9/20/1996,2100,30,-98.05,
5566275,9/20/1996,2120,29.85,-96.32,
5566276,9/20/1996,2140,29.55,-96.08,
5564568,9/20/1996,2145,30,-97.65,
5566277,9/20/1996,2352,29.32,-96.1,
5563435,9/21/1996,25,28.92,-97.1,
5566278,9/21/1996,51,28.7,-96.22,
5571318,9/23/1996,1825,33.67,-98.63,
5571317,9/23/1996,1932,34.03,-98.57,
5571320,9/23/1996,1932,33.98,-98.5,
5564339,9/23/1996,2015,33.18,-99.18,
5571314,9/23/1996,2030,33.6,-98.55,
5563705,9/23/1996,2110,32.93,-99.23,
5563706,9/23/1996,2115,32.73,-99.3,
5563707,9/23/1996,2201,32.73,-99.3,
5563708,9/23/1996,2225,32.4,-99.4,
5564781,9/24/1996,245,33.17,-94.2,
5564782,9/24/1996,250,33.12,-94.13,
5564783,9/24/1996,300,33.02,-94.42,
5564784,9/24/1996,325,32.83,-94.35,
5564785,9/24/1996,330,32.8,-94.28,
5564786,9/24/1996,430,32.53,-94.25,
5564787,9/24/1996,432,32.53,-94.37,
5564788,9/24/1996,450,32.25,-94.47,
5564790,9/26/1996,1428,32.5,-94.58,
5566282,9/26/1996,2130,31.12,-95.43,
5566283,9/26/1996,2200,31.12,-95.22,
5566284,9/26/1996,2240,31,-94.83,
5562950,9/26/1996,2320,30.77,-94.42,
5566287,9/27/1996,314,30.37,-95.1,
5566288,9/27/1996,315,30.48,-95.17,
5566292,9/27/1996,408,30.27,-95.38,
5566293,9/27/1996,559,30.22,-94.88,
5564792,9/27/1996,1120,31.55,-94.17,
5563436,9/27/1996,1710,27.62,-99.52,
5572678,10/17/1996,1620,30.5,-97.82,
5570776,10/20/1996,1555,34.35,-99.42,
5572072,10/21/1996,745,32.58,-97.32,
5572070,10/21/1996,750,32.53,-97.32,
5572270,10/21/1996,922,32.93,-96.45,
5572077,10/21/1996,1005,32.75,-97.35,
5572079,10/21/1996,1014,32.85,-97.13,
5572104,10/21/1996,1043,32.95,-96.82,
5572274,10/21/1996,1045,32.9,-96.13,
5572275,10/21/1996,1050,33.02,-96.72,
5572281,10/21/1996,1250,33.62,-95.48,
5574921,10/21/1996,1422,33.03,-94.73,
5574922,10/21/1996,1425,32.73,-94.97,
5574925,10/21/1996,1550,33.18,-94.13,
5572468,10/21/1996,1605,32.1,-96.72,
5572284,10/21/1996,1620,32.47,-96.45,
5572473,10/21/1996,1650,31.15,-98.38,
5574930,10/21/1996,1732,32.35,-95.3,
5575090,10/21/1996,1821,32.48,-94.73,
5575093,10/21/1996,1830,32.32,-94.8,
5575092,10/21/1996,1830,32.73,-94.77,
5575094,10/21/1996,1838,32,-95.2,
5575095,10/21/1996,1850,32.5,-94.58,
5572478,10/21/1996,2021,31.75,-95.77,
5572481,10/21/1996,2040,31.53,-96.52,
5568936,11/6/1996,2105,30.85,-100.97,
5568937,11/6/1996,2122,31.75,-99.95,
5568939,11/6/1996,2139,30.85,-100.62,
5568940,11/6/1996,2155,31.75,-99.57,
5568942,11/6/1996,2205,31.73,-99.33,
5568944,11/6/1996,2213,31.72,-98.98,
5570518,11/6/1996,2245,31.9,-98.62,
5568946,11/6/1996,2255,30.67,-99.58,
5570520,11/6/1996,2300,31.9,-98.62,
5569106,11/6/1996,2315,30.73,-99.22,
5570522,11/6/1996,2330,31.77,-98.12,
5570525,11/6/1996,2355,31.38,-97.92,
5570526,11/7/1996,20,31.1,-97.7,
5570527,11/7/1996,20,31.92,-97.65,
5570528,11/7/1996,20,31.55,-97.27,
5570699,11/7/1996,23,31.13,-97.73,
5570695,11/7/1996,30,31.55,-97.15,
5570696,11/7/1996,30,31.3,-97.25,
5570700,11/7/1996,30,31.2,-97.47,
5570529,11/7/1996,30,31.65,-97.32,
5570702,11/7/1996,30,32.17,-97.15,
5571529,11/7/1996,40,30.83,-98.38,
5570704,11/7/1996,43,32.48,-96.98,
5570697,11/7/1996,45,31.32,-97.35,
5570698,11/7/1996,45,31.58,-97.08,
5571527,11/7/1996,45,30.57,-98.27,
5570703,11/7/1996,50,31.85,-96.8,
5570705,11/7/1996,53,32.53,-96.67,
5571528,11/7/1996,100,30.63,-97.67,
5570711,11/7/1996,105,32.1,-96.47,
5570706,11/7/1996,105,32.4,-96.85,
5570713,11/7/1996,110,31.12,-97.12,
5570716,11/7/1996,110,31.53,-96.68,
5570714,11/7/1996,125,31.3,-96.9,
5570719,11/7/1996,130,31.1,-96.7,
5570720,11/7/1996,135,30.97,-96.97,
5570721,11/7/1996,135,30.65,-97,
